customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
YMXW-BE6C2,Male,0,No,Yes,4,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.21,266.29,Yes
IOAT-E1F12,Female,0,No,Yes,56,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,52.83,2948.75,No
TRYL-92BF9,Female,0,Yes,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),64.65,192.69,Yes
YKZN-2571E,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.8,131.45,Yes
GRXL-98C05,Male,0,Yes,No,44,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,67.48,2998.12,No
PCWQ-002A8,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,62.43,381.11,No
MOMI-00BB3,Female,0,Yes,Yes,46,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),35.36,1619.06,No
GKQP-806C9,Female,1,Yes,No,7,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),38.49,211.08,No
USXO-98462,Male,0,No,Yes,0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),62.71,62.71,No
LDMY-7B7E3,Male,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.59,841.17,No
VSXD-EE499,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,73.17,501.29,No
BNRF-59E0E,Female,1,Yes,No,7,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,58.04,397.04,Yes
VVBO-5EBA0,Male,1,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,65.79,420.19,Yes
WMEW-E7A94,Male,1,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.8,0.0,No
TZYR-5EE05,Male,0,Yes,No,53,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),51.17,2708.73,No
OPSN-02CBA,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,26.62,149.18,No
LHIR-826D9,Male,0,No,Yes,40,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,62.76,2456.47,Yes
WNMY-826A5,Female,0,No,No,1,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,74.45,51.37,Yes
KWLH-16C47,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,31.23,31.23,Yes
RYVH-2A461,Male,0,No,No,43,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,46.22,1958.03,No
UEJK-0C982,Male,0,No,Yes,44,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,45.04,1990.07,Yes
BBQT-CC603,Male,0,No,No,0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),58.18,58.18,No
UTNA-CD3CA,Female,0,No,No,10,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),49.08,435.23,No
XQCQ-14DF7,Female,0,No,No,71,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,60.82,4303.96,Yes
HKGO-609AA,Male,1,No,Yes,8,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,52.46,378.74,No
YSRF-76F7B,Female,0,No,Yes,71,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),45.73,3300.78,No
OBYR-30E40,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,57.02,3507.92,No
QAFX-0C944,Male,0,No,Yes,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,73.7,3808.04,No
MNXG-9A0EF,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.19,0.0,Yes
CGUV-2E545,Male,0,No,Yes,70,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,33.62,2364.56,No
RFOB-2C6CB,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,50.61,373.48,No
ZDYX-62280,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,67.06,2079.38,Yes
CNOW-F4533,Male,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),53.49,488.61,Yes
LZXX-7AB37,Female,1,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.8,1403.6,No
OJML-0CECE,Male,0,Yes,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,36.78,178.83,No
LBGW-28051,Male,0,No,No,61,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),45.91,2833.74,No
CENR-4D6B8,Male,0,No,Yes,53,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,58.89,3194.81,No
SZZP-FB4E2,Female,1,Yes,Yes,16,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,44.97,780.27,No
MDUX-D1451,Male,0,No,Yes,50,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,54.85,2701.66,No
NAPO-9EC49,Female,0,Yes,Yes,51,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,61.69,3247.53,Yes
UWQC-6D198,Male,1,No,No,37,No,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Mailed check,33.77,1354.4,No
FIZP-F7D9E,Male,1,No,No,61,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,47.48,2944.96,No
IJBF-224D6,Female,1,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.8,78.97,No
VVZN-D6AC2,Male,0,No,No,61,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,57.14,3534.32,No
BESM-4C027,Male,0,Yes,No,59,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,40.46,2288.18,Yes
XTRS-47EB9,Female,1,No,No,0,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),43.59,43.59,No
CTJK-A6902,Female,0,No,Yes,46,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.11,2550.25,Yes
NYTK-F4E61,Female,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),69.87,268.84,No
AZQD-F05B0,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.12,59.73,No
XRYV-D3332,Female,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,33.98,269.54,No
RBLP-8731F,Male,1,No,No,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,25.11,223.13,No
MPOJ-B66C5,Female,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,56.67,3404.32,No
SRAR-C4E02,Male,0,Yes,No,6,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,37.81,238.2,Yes
YWTP-37919,Male,1,No,No,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,30.56,835.48,No
CDEE-1FC85,Male,0,No,Yes,13,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,75.75,1026.42,Yes
EYUT-70A74,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.23,345.51,Yes
IBWE-DF091,Female,0,No,Yes,71,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,42.39,2944.28,No
VNAU-CE7EA,Male,0,No,No,49,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),54.43,2767.91,No
NJHQ-B0606,Female,0,No,Yes,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,70.64,1491.18,No
URDS-00E04,Female,0,Yes,No,24,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,38.58,905.78,No
DPNV-FB70E,Female,0,No,Yes,65,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),41.63,2699.44,No
OFOK-57C2F,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,74.28,2316.39,No
BDRD-CB67F,Male,0,No,No,26,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,52.88,1287.56,No
UQDP-04B6F,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,74.09,2233.69,Yes
YCWW-16F00,Female,0,Yes,Yes,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),42.15,124.24,Yes
NYHU-B2497,Male,0,Yes,No,61,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,41.84,2607.54,No
GFOV-6EA6B,Female,0,No,No,44,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),40.58,1764.38,No
LTZU-21CD9,Female,0,Yes,No,69,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,71.89,4958.5,No
GWLH-5445A,Male,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),54.66,2058.92,No
AJEQ-FC380,Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,72.62,186.88,No
KHNK-A8F1F,Male,1,Yes,Yes,32,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,53.34,1700.03,Yes
USVB-30C55,Female,0,Yes,No,28,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,54.12,1498.13,No
PLQY-5E86E,Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),64.66,42.82,No
MDHV-88A31,Female,0,No,No,67,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,32.46,2238.64,No
LXDS-F12D1,Male,1,No,No,13,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,40.96,574.51,No
TUIH-88D9F,Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),27.8,149.52,No
GHGQ-0DCFF,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),67.63,2734.67,No
BTNT-D90D6,Female,0,Yes,Yes,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.8,280.23,No
LPXN-3BA18,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),29.3,136.19,No
UWHN-D9620,Female,0,No,Yes,27,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,60.07,1615.03,Yes
RZPU-A5843,Female,0,Yes,No,10,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,51.3,520.18,No
PQZG-42FC5,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,56.48,224.03,No
ZSMJ-912E3,Female,0,No,No,67,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),59.79,3943.39,No
EWYV-1D40E,Female,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,36.94,2408.79,No
GRBE-E9F2E,Male,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.9,2313.45,No
WYBC-811CB,Female,0,No,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.8,1171.99,No
VYDV-0543B,Female,0,Yes,Yes,62,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),61.21,3819.56,No
DVWR-19A55,Male,0,Yes,No,5,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Electronic check,41.99,199.65,No
MZAN-580E7,Female,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.7,85.81,Yes
ZEPR-C0A26,Male,1,Yes,Yes,57,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,60.23,3434.92,Yes
BBTS-EB91C,Male,0,No,No,7,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,35.85,284.43,No
FCTP-28B7B,Female,1,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.5,19.75,Yes
NJFG-C5B58,Male,0,No,Yes,24,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,39.03,941.59,No
PMTY-DE0CB,Female,1,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.55,854.52,Yes
KIBV-D1982,Male,0,Yes,No,9,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),31.15,270.31,No
OVIS-F7142,Male,0,Yes,Yes,63,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,52.52,3276.27,No
JQFN-F4E49,Male,0,No,No,26,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),58.53,1541.18,No
EGWP-983E6,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),65.33,1027.06,Yes
AXBX-413A8,Female,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.12,519.27,Yes
DHFQ-D4E61,Male,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.41,1382.35,No
IWVS-6CBC8,Male,0,No,No,6,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),31.92,193.7,Yes
NZYN-368A5,Female,0,No,No,52,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,59.54,3050.8,No
BVYC-56CC5,Female,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.19,1185.83,No
IKGL-40BC4,Male,0,No,No,61,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,68.31,4073.52,No
KKAO-7F5C6,Male,0,Yes,No,35,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.46,1791.31,No
EJWG-DABC8,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),65.35,542.01,Yes
PBSS-18841,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,75.41,2268.16,Yes
AFGF-9611A,Female,0,Yes,No,10,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),39.87,343.02,No
YVTI-B1222,Female,1,No,No,54,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,38.57,2082.37,No
JBVS-A2D0F,Female,0,No,Yes,41,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,54.65,2201.66,No
SFFS-C7077,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card (automatic),43.4,213.8,No
IXIG-A9985,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.49,85.44,No
GDEP-6BC81,Male,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.65,925.09,No
AFHB-C5B30,Female,0,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,40.95,207.39,Yes
DMML-FAB17,Male,0,No,Yes,72,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),60.53,4414.43,No
QPYM-5F590,Female,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,65.57,408.8,Yes
EBKY-1FD00,Female,0,Yes,No,25,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,57.92,1356.86,Yes
XPEY-8AA35,Male,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.8,7.43,No
DNZQ-B38F1,Male,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.28,1164.6,No
FSAF-F0656,Female,0,Yes,No,22,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),53.19,1121.32,No
GHTA-24D60,Female,0,No,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.52,1012.64,No
NQLC-EDEF5,Female,1,Yes,Yes,58,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,56.68,3233.14,No
KYLW-AE0BC,Female,0,No,Yes,14,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,74.09,979.99,No
FTFX-E086E,Female,0,Yes,No,28,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),37.18,1031.4,No
ISDF-F6CFF,Male,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,59.41,2440.87,No
AGSY-FB1B4,Male,0,Yes,Yes,38,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),43.84,1615.37,No
VOEV-F8D04,Female,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,64.7,3288.33,No
DHJL-5835D,Male,0,No,Yes,6,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,34.43,283.48,No
OAIV-2E4A7,Male,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.84,1097.97,No
QUDJ-946E3,Male,0,No,Yes,1,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),43.44,43.17,No
EPCA-D41A7,Female,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,48.73,230.07,Yes
LLDW-074A8,Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.29,1486.38,No
KNFD-E9AFE,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,62.68,441.36,Yes
PUNG-9EE8F,Male,0,Yes,Yes,71,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),64.6,4527.05,No
FBKF-F18C1,Female,0,No,Yes,61,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),50.53,2987.86,No
BOXA-0E9B4,Male,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),28.52,371.85,No
IMFL-FBD7C,Female,0,Yes,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),38.17,157.26,Yes
KQSV-E1CBB,Female,1,Yes,No,5,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),35.8,234.2,Yes
AMYX-37DE5,Male,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.3,1342.12,Yes
UVDA-02B6A,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.83,18.83,No
CPTZ-5875A,Female,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),61.82,61.82,Yes
OVAF-99EA0,Female,1,No,No,61,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),48.26,3000.52,No
MVWU-713D5,Female,0,Yes,No,43,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),41.78,1821.75,Yes
TAMY-30419,Female,0,Yes,No,0,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,45.57,45.57,No
EGPI-AEEBF,Female,0,Yes,No,63,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,54.27,3406.96,No
TBYO-0938A,Female,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,51.78,181.36,No
ALBC-3C60B,Female,0,Yes,Yes,0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,60.44,60.44,No
ODOG-AF5B0,Male,0,Yes,No,10,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),64.89,561.79,No
KXBY-17205,Male,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.91,2764.82,No
PSIM-2B2D2,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),53.28,204.88,No
RIZH-FD775,Female,0,Yes,Yes,27,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,41.04,1132.87,Yes
LMDI-EF0B3,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.8,79.96,Yes
RQWS-DCA65,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),77.43,1292.71,No
JJHI-945B5,Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,70.91,2671.07,No
CATY-A0945,Female,0,No,No,45,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),65.5,2885.76,No
